,video_id
2140,421163866
2141,406156762
2142,419553876
2143,429102019
2144,412432292
2145,427456538
2146,390723490
2147,403361736
2148,420523804
2149,400830412
2150,427180230
2151,310956923
2152,429869806
2153,407994844
2154,423528188
2155,422054056
2156,405413293
2157,394187467
2158,427757790
2159,431336674
2160,424319387
2161,410380470
2162,422517265
2163,402324073
2164,425920774
2165,382563364
2166,374634210
2167,425830681
2168,404555858
2169,427972948
2170,298772709
2171,413612262
2172,428439724
2173,413967376
2174,412345618
2175,415715835
2176,425717700
2177,412222107
2178,424229841
2179,416107024
2180,424210557
2181,424315712
2182,425141708
2183,405076094
2184,419689270
2185,409381616
2186,412876828
2187,430629181
2188,427290098
2189,429221631
2190,371378257
2191,434702174
2192,422759318
2193,420816103
2194,421222482
2195,420504110
2196,418485471
2197,422003502
2198,427832562
2199,425751205
2200,427697532
2201,398161943
2202,416764213
2203,376695892
2204,421803353
2205,425223875
2206,423370349
2207,426146628
2208,419504362
2209,360614290
2210,418049495
2211,421829474
2212,412903778
2213,407786728
2214,416557401
2215,429643489
2216,406398569
2217,419735001
2218,434089594
2219,260521786
2220,408626180
2221,419221691
2222,421235826
2223,382709830
2224,429652037
2225,424753173
2226,418929107
2227,430596442
2228,431398116
2229,427959866
2230,422469123
2231,424509685
2232,430202421
2233,133597841
2234,414107449
2235,416646883
2236,395845996
2237,434637505
2238,402815687
2239,428886281
2240,428710424
2241,402098712
2242,396985726
2243,399013263
2244,415494927
2245,429102029
2246,430879329
2247,417323465
2248,415633481
2249,423108240
2250,418610981
2251,411098811
2252,419223100
2253,420871596
2254,260403324
2255,394339374
2256,411252474
2257,415523308
2258,424739985
2259,405467736
2260,421604095
2261,418729626
2262,426452896
2263,399659786
2264,411901792
2265,431999849
2266,431509386
2267,422252338
2268,423661975
2269,402237529
2270,426402472
2271,426457124
2272,422369273
2273,422809118
2274,407737493
2275,425713586
2276,416614294
2277,413423214
2278,425376958
2279,419086842
2280,423514662
2281,411940554
2282,410418561
2283,415621256
2284,417767518
2285,410523108
2286,260481504
2287,407357123
2288,408023550
2289,430235329
2290,421670862
2291,424119954
2292,408245406
2293,405653550
2294,415895570
2295,426678626
2296,413787494
2297,426161408
2298,413844632
2299,432497460
2300,371212641
2301,418709069
2302,408809539
2303,421868794
2304,424371847
2305,262524963
2306,403437122
2307,425351084
2308,413108974
2309,427577115
2310,410040716
2311,428939102
2312,416838025
2313,419856903
2314,423303944
2315,427316596
2316,409745142
2317,425633468
2318,384639823
2319,322348459
2320,424501827
2321,427862801
2322,413654354
2323,260563650
2324,370937848
2325,425135497
2326,426537969
2327,407319488
2328,378611525
2329,428204622
2330,409507074
2331,420244882
2332,364545091
2333,408319026
2334,427910019
2335,400972622
2336,383812334
2337,407833802
2338,401760063
2339,412227196
2340,426025099
2341,402015419
2342,422047021
2343,422956111
2344,390807613
2345,418154666
2346,416943243
2347,415192032
2348,432028833
2349,435618839
2350,429322661
2351,338833708
2352,421245326
2353,415547314
2354,422926971
2355,415804124
2356,422076915
2357,415464638
2358,414846489
2359,412903173
2360,416205562
2361,428110825
2362,410476060
2363,417300722
2364,405855853
2365,414932511
2366,418924525
2367,416638912
2368,421653397
2369,425612140
2370,428338380
2371,406516128
2372,416060633
2373,423949503
2374,419200368
2375,307453506
2376,425069357
2377,419559680
2378,405585339
2379,412881897
2380,430025699
2381,403205414
2382,427839593
2383,430079776
2384,406712152
2385,274799112
2386,405620221
2387,426797125
2388,374497868
2389,422092949
2390,418647261
2391,432034528
2392,413770854
2393,417555035
2394,430609339
2395,422468794
2396,419852814
2397,346550871
2398,422697023
2399,404289940
2400,402685103
2401,412091738
2402,430147738
2403,426766799
2404,411398261
2405,350627742
2406,412841836
2407,415545068
2408,402372506
2409,409162063
2410,405199048
2411,405320981
2412,282701758
2413,422163770
2414,406990777
2415,428509297
2416,412720398
2417,437223304
2418,413615558
2419,127880487
2420,340617613
2421,432116652
2422,404595185
2423,259548800
2424,429426676
2425,414664284
2426,419618878
2427,422834175
2428,414089459
2429,409969228
2430,425284393
2431,416459890
2432,394431127
2433,421214849
2434,407942229
2435,392864453
2436,426932973
2437,404919544
2438,422540722
2439,414352521
2440,430673367
2441,417593024
2442,430920080
2443,418916042
2444,404317111
2445,424151302
2446,421223288
2447,420339920
2448,377170403
2449,421670015
2450,414672488
2451,422510374
2452,419812413
2453,410761010
2454,393943150
2455,393259008
2456,299161322
2457,406667420
2458,413967117
2459,411088637
2460,415723473
2461,431662177
2462,423865077
2463,430384458
2464,416084595
2465,407589892
2466,415568769
2467,402997187
2468,418044709
2469,315449033
2470,358451895
2471,406707736
2472,428879655
2473,379541979
2474,408900532
2475,419983904
2476,418508285
2477,427831895
2478,428754272
2479,424848746
2480,432329236
2481,418922124
2482,421652482
2483,405481206
2484,364403897
2485,431276302
2486,419080437
2487,427514798
2488,406322120
2489,426060346
2490,422002729
2491,409948789
2492,418767389
2493,417585100
2494,405034348
2495,377284886
2496,424001003
2497,408696202
2498,426489178
2499,281762831
2500,296209414
2501,409127229
2502,409482988
2503,348990086
2504,407750175
2505,392388285
2506,404916617
2507,415402177
2508,158035573
2509,408459930
2510,427003104
2511,409948019
2512,424250709
2513,428455188
2514,412582443
2515,431946294
2516,403236643
2517,405340625
2518,405920905
2519,405905668
2520,378190407
2521,412165784
2522,409370591
2523,397910323
2524,428817607
2525,408742826
2526,432419752
2527,394407940
2528,423918518
2529,428019167
2530,410082943
2531,408819821
2532,409406428
2533,348002837
2534,420289056
2535,413943233
2536,419040589
2537,408137125
2538,411616950
2539,412116971
2540,434083691
2541,422240272
2542,416449016
2543,418413119
2544,407511824
2545,427784863
2546,431707603
2547,407082336
2548,421527333
2549,404928160
2550,395193325
2551,416814231
2552,422926754
2553,424856903
2554,402240259
2555,432899620
2556,416771942
2557,357314131
2558,408455418
2559,423169563
2560,419610064
2561,422986779
2562,419951865
2563,419223751
2564,410923734
2565,308863992
2566,413459775
2567,416180267
2568,422289119
2569,435522651
2570,375630366
2571,411993442
2572,436561992
2573,415419313
2574,428267240
2575,412913980
2576,351098084
2577,425382538
2578,423406941
2579,427980504
2580,414714892
2581,430718310
2582,259905694
2583,409607908
2584,421219990
2585,422533767
2586,428190872
2587,412902358
2588,421997928
2589,416111353
2590,428547976
2591,366338284
2592,376451551
2593,405743911
2594,298316855
2595,418582833
2596,436155662
2597,432178195
2598,405387273
2599,445171978
2600,429517827
2601,422861793
2602,412926408
2603,425992858
2604,412548424
2605,422062845
2606,426302777
2607,413108047
2608,396599763
2609,416301646
2610,428641865
2611,411092863
2612,423034274
2613,395831309
2614,413952488
2615,395985324
2616,426020380
2617,429821050
2618,406254766
2619,425559381
2620,428971290
2621,424737034
2622,419210694
2623,413515990
2624,309229753
2625,406008289
2626,408923808
2627,409925287
2628,391079001
2629,411746495
2630,420481037
2631,415559597
2632,272292603
2633,422479858
2634,415781254
2635,434655383
2636,408516501
2637,428045195
2638,426208429
2639,407414990
2640,420585468
2641,420966955
2642,414450985
2643,419335491
2644,422951429
2645,411923388
2646,408696370
2647,422686100
2648,414046933
2649,411637478
2650,408298308
2651,419312416
2652,434783890
2653,431922396
2654,428131184
2655,418328600
2656,408280174
2657,420490698
2658,360688968
2659,300202099
2660,409905819
2661,430508148
2662,404974344
2663,426462493
2664,424909053
2665,425192327
2666,411178623
2667,416647188
2668,431115284
2669,413600952
2670,431068196
2671,428319730
2672,411950700
2673,424599035
2674,405888858
2675,424653711
2676,404438528
2677,420279787
2678,425376551
2679,275295515
2680,392812597
2681,391515187
2682,406972753
2683,374179364
2684,412770020
2685,416896191
2686,417312796
2687,408539927
2688,401557580
2689,407055552
2690,431573388
2691,438000958
2692,410561153
2693,256187436
2694,258127833
2695,430734907
2696,427425366
2697,400248834
2698,346536931
2699,414445412
2700,432009054
2701,432688294
2702,418262709
2703,433831913
2704,431896895
2705,396958951
2706,260557840
2707,408499028
2708,414381289
2709,422786745
2710,409002123
2711,423614968
2712,427386159
2713,423627182
2714,408507206
2715,415394757
2716,317560615
2717,372616510
2718,422094173
2719,410902027
2720,425196887
2721,421799636
2722,410627775
2723,412963368
2724,201817543
2725,425471892
2726,422368777
2727,409738746
2728,415795599
2729,364954753
2730,409947764
2731,431886940
2732,410216961
2733,425662951
2734,428312316
2735,416819257
2736,407808238
2737,409873514
2738,417802781
2739,431012996
2740,424349740
2741,404161418
2742,439688028
2743,434295487
2744,424500036
2745,414297701
2746,431213809
2747,409228173
2748,416325366
2749,406750694
2750,409582397
2751,420354968
2752,346529711
2753,405016111
2754,420743380
2755,431106664
2756,430835978
2757,414419459
2758,423888175
2759,418349101
2760,402925626
2761,430327471
2762,156285570
2763,417545747
2764,416233577
2765,414344003
2766,433871687
2767,412475934
2768,418032140
2769,425040854
2770,414461488
2771,430401788
2772,423372109
2773,417430289
2774,424435114
2775,422688290
2776,378589950
2777,415400943
2778,422729528
2779,425235852
2780,408512414
2781,427609708
2782,418360003
2783,427934581
2784,406035442
2785,417434350
2786,412756876
2787,431589202
2788,415012136
2789,421761501
2790,411839663
2791,159055287
2792,400339402
2793,406987435
2794,379866294
2795,405980874
2796,418930409
2797,425557448
2798,411403500
2799,419106569
2800,430071552
2801,421968113
2802,429427178
2803,421784747
2804,421459157
2805,416644754
2806,421416811
2807,422459752
2808,416819508
2809,421614319
2810,406921216
2811,410254932
2812,422284751
2813,409463832
2814,426371367
2815,430860858
2816,429692399
2817,418000819
2818,404431753
2819,433035053
2820,423114569
2821,422058861
2822,404860422
2823,422838283
2824,434970717
2825,429377129
2826,399767134
2827,402781064
2828,406360588
2829,422337761
2830,260422831
2831,401408754
2832,425128938
2833,410257921
2834,425538021
2835,427699495
2836,407954467
2837,416238529
2838,394673363
2839,415789859
2840,418235775
2841,416248950
2842,411192778
2843,422489761
2844,414686642
2845,407282541
2846,411579798
2847,406313639
2848,443815938
2849,410240812
2850,429856364
2851,407722066
2852,406063657
2853,410860692
2854,425822932
2855,424332436
2856,422008212
2857,391219468
2858,433295997
2859,415510046
2860,429976695
2861,419650148
2862,405163933
2863,409925824
2864,424603162
2865,406493222
2866,430626365
2867,428527441
2868,379143603
2869,380048690
2870,418279526
2871,416072570
2872,425453052
2873,428815854
2874,416842658
2875,412645999
2876,429413363
2877,425244515
2878,414512036
2879,365174282
2880,422376791
2881,260710534
2882,421584683
2883,426564063
2884,415000021
2885,414213359
2886,421724361
2887,431146541
2888,364019448
2889,323995822
2890,415083825
2891,342498874
2892,430662118
2893,423695363
2894,409002429
2895,417737777
2896,361274553
2897,408715463
2898,281640894
2899,424230821
2900,414452743
2901,424205038
2902,429571614
2903,422547533
2904,409928432
2905,323494521
2906,422305622
2907,422918609
2908,369898635
2909,418797897
2910,420426613
2911,408838859
2912,418792680
2913,424977827
2914,428681492
2915,427863116
2916,392010199
2917,431796377
2918,427871392
2919,412768765
2920,425471846
2921,427956017
2922,415830194
2923,424704661
2924,404736729
2925,407892511
2926,411515031
2927,419991744
2928,423176599
2929,418779708
2930,406934647
2931,428939953
2932,417200585
2933,423063123
2934,425348265
2935,377747403
2936,293188938
2937,408541087
2938,422719335
2939,417902450
2940,412538112
2941,412600105
2942,430567128
2943,430906190
2944,429027020
2945,412401768
2946,425168723
2947,414826289
2948,426766459
2949,408998828
2950,419275499
2951,394489700
2952,422940581
2953,411437890
2954,384500815
2955,400534382
2956,398242753
2957,428755825
2958,428492417
2959,424404614
2960,417691815
2961,378285582
2962,424260778
2963,402666121
2964,423164153
2965,405448693
2966,403089479
2967,423103547
2968,430249054
2969,414193518
2970,419889774
2971,432996009
2972,421865903
2973,413194927
2974,429701407
2975,419163630
2976,425858537
2977,405383736
2978,401863763
2979,427994707
2980,425723605
2981,424953617
2982,422882455
2983,407175913
2984,415277197
2985,422895322
2986,424300125
2987,410370701
2988,416016888
2989,419359596
2990,414499527
2991,360173917
2992,373471889
2993,425104621
2994,415297656
2995,429879707
2996,376527671
2997,427184612
2998,436086148
2999,432588561
3000,407268462
3001,415175587
3002,415651610
3003,426607551
3004,409738117
3005,415309661
3006,410994881
3007,411497410
3008,427337904
3009,434341413
3010,415582242
3011,406089071
3012,421365002
3013,425239848
3014,411333006
3015,402767425
3016,397224894
3017,416273833
3018,428185574
3019,424050875
3020,427379500
3021,422401917
3022,428505654
3023,396264170
3024,432605206
3025,432645564
3026,404888241
3027,431280467
3028,404758652
3029,403606516
3030,415240567
3031,380652851
3032,427281099
3033,429580268
3034,425916826
3035,376247023
3036,411328436
3037,427595585
3038,423560850
3039,426905113
3040,420576250
3041,411720261
3042,431927633
3043,420648941
3044,432351703
3045,418878305
3046,418468268
3047,427195943
3048,422076099
3049,414075256
3050,415950744
3051,416146293
3052,423318321
3053,416479158
3054,427983462
3055,403879171
3056,391871668
3057,415258888
3058,423609195
3059,412337324
3060,422503180
3061,393424063
3062,427170657
3063,422120882
3064,402459882
3065,411446866
3066,416139260
3067,304723945
3068,425266783
3069,405152631
3070,392600984
3071,418828445
3072,417764372
3073,433742517
3074,417741725
3075,414350533
3076,393885905
3077,409927195
3078,417903998
3079,417413962
3080,409598260
3081,372844808
3082,408682164
3083,346166129
3084,412782708
3085,297734349
3086,424811580
3087,426254724
3088,426605929
3089,423586606
3090,419042090
3091,405209786
3092,436897527
3093,408933378
3094,421895654
3095,407965496
3096,419707471
3097,422032493
3098,419968396
3099,427260868
3100,347923297
3101,376293493
3102,429626867
3103,421068235
3104,432053337
3105,411442386
3106,405914040
3107,416914998
3108,430191581
3109,402810116
3110,425463418
3111,428550238
3112,413246785
3113,381830470
3114,424731963
3115,382757845
3116,422925809
3117,418039736
3118,401983491
3119,413185679
3120,422655666
3121,401113393
3122,423085256
3123,417586962
3124,422104013
3125,423913626
3126,421433573
3127,405048114
3128,426792198
3129,433914247
3130,279177299
3131,416723359
3132,412689101
3133,408126345
3134,401423177
3135,408333232
3136,392509702
3137,421354417
3138,408308067
3139,426018615
3140,425674892
3141,414416260
3142,429102190
3143,418786222
3144,411453966
3145,424849717
3146,420040203
3147,408741457
3148,430827672
3149,432225744
3150,427274888
3151,423441614
3152,416529178
3153,414022709
3154,423402591
3155,418024047
3156,427445038
3157,419120364
3158,413371714
3159,384169571
3160,378109513
3161,420296625
3162,413702246
3163,401688461
3164,390972426
3165,429985473
3166,377779678
3167,415453656
3168,409065662
3169,368794974
3170,383422474
3171,430684817
3172,413921986
3173,412604975
3174,415801948
3175,425163672
3176,430273651
3177,433672743
3178,415014272
3179,430424772
3180,417976727
3181,432252712
3182,411764942
3183,419774198
3184,426055679
3185,396135617
3186,378395995
3187,281397971
3188,403340136
3189,410973216
3190,407335192
3191,395573520
3192,375396767
3193,427538383
3194,426347291
3195,435804785
3196,427616092
3197,421552491
3198,413399208
3199,422580269
3200,415103597
3201,376285803
3202,426446326
3203,412493217
3204,423754955
3205,425929035
3206,408858496
3207,413848263
3208,427437473
3209,399600147
3210,406031022
3211,431923325
3212,404251421
3213,434446393
3214,409448519
3215,431672508
3216,409851693
3217,414592086
3218,418371539
3219,421204930
3220,399827186
3221,426011314
3222,424256456
3223,406276352
3224,432902551
3225,418767029
3226,408017132
3227,370582712
3228,422275782
3229,424151116
3230,426836030
3231,418379751
3232,430125329
3233,426176717
3234,418969448
3235,408387678
3236,401166782
3237,428908743
3238,429897562
3239,414654849
3240,429207886
3241,418604665
3242,401524289
3243,422847582
3244,414885317
3245,420021533
3246,408599732
3247,260318812
3248,411995837
3249,409443788
3250,425720169
3251,434656560
3252,406111816
3253,392374089
3254,418315331
3255,404146357
3256,430036836
3257,412030175
3258,440177476
3259,425389693
3260,426055808
3261,428948881
3262,418933772
3263,423951507
3264,423433165
3265,303429210
3266,415226554
3267,301146573
3268,419532244
3269,425316896
3270,434741869
3271,406752852
3272,421625405
3273,417243192
3274,409912353
3275,411840598
3276,416534948
3277,431339980
3278,421853918
3279,412632712
3280,404746158
3281,420690404
3282,408284391
3283,396182121
3284,433348327
3285,418137031
3286,419582738
3287,425203754
3288,424712202
3289,411345386
3290,413710466
3291,413073780
3292,414504896
3293,424323717
3294,425803166
3295,423661072
3296,422955701
3297,401355476
3298,404319300
3299,428837827
3300,440764227
3301,429230056
3302,426894635
3303,415293964
3304,416056428
3305,418988820
3306,418530292
3307,412783113
3308,431582186
3309,421962276
3310,421874394
3311,376901429
3312,407539176
3313,432197076
3314,420348021
3315,408808035
3316,406259632
3317,405766645
3318,409444900
3319,431542554
3320,427854346
3321,430954052
3322,428940137
3323,419150077
3324,431948831
3325,420467523
3326,425788805
3327,424792673
3328,416086479
3329,405700255
3330,427645851
3331,379504403
3332,433878013
3333,421280270
3334,412520725
3335,415922006
3336,413132320
3337,419290957
3338,418239478
3339,406030646
3340,432491249
3341,406952764
3342,430373379
3343,419947363
3344,404776350
3345,232621159
3346,413186820
3347,431545575
3348,408662040
3349,396885436
3350,410084968
3351,417380947
3352,415901819
3353,416816328
3354,427804387
3355,419675042
3356,364388235
3357,405007797
3358,428908439
3359,416703919
3360,422833544
3361,427199164
3362,391379182
3363,427236282
3364,380023039
3365,407528491
3366,414222545
3367,424766127
3368,415491990
3369,428054757
3370,320535908
3371,419159890
3372,404345132
3373,408526951
3374,396940252
3375,431310567
3376,404216527
3377,424330228
3378,410289724
3379,413123831
3380,294571883
3381,380160095
3382,404880994
3383,406141532
3384,422475297
3385,378416113
3386,381386548
3387,400891465
3388,432775659
3389,430553726
3390,426887660
3391,424546019
3392,426330910
3393,401013830
3394,421645409
3395,429316123
3396,425600264
3397,413522509
3398,413027484
3399,423427599
3400,415535057
3401,422570705
3402,322161670
3403,407989501
3404,338551488
3405,425920403
3406,404885535
3407,411170110
3408,415673693
3409,405274067
3410,412676704
3411,415297446
3412,414316763
3413,430240725
3414,406506581
3415,310447236
3416,320813804
3417,411761857
3418,415749173
3419,428458076
3420,425374767
3421,414518443
3422,377299511
3423,412995231
3424,403908806
3425,419340099
3426,428711053
3427,412935487
3428,412459237
3429,410322049
3430,419956994
3431,294523308
3432,412353739
3433,422079583
3434,403252781
3435,431523608
3436,411443728
3437,409327804
3438,429721991
3439,423284407
3440,415475079
3441,361072748
3442,414984178
3443,419296634
3444,424780399
3445,414790423
3446,415961000
3447,428659548
3448,421933284
3449,413322212
3450,418441942
3451,417543276
3452,415170136
3453,351110720
3454,404942818
3455,427015326
3456,425538681
3457,403270162
3458,430763709
3459,422946851
3460,415896280
3461,429464477
3462,405116160
3463,422271268
3464,402874517
3465,424313339
3466,421648672
3467,426055728
3468,424418953
3469,424560253
3470,428270764
3471,415372261
3472,420772044
3473,243534096
3474,406230063
3475,416060236
3476,406030465
3477,420784923
3478,403063977
3479,424556189
3480,412032000
3481,423410727
3482,398423416
3483,409575479
3484,411546290
3485,421546383
3486,416023249
3487,427330883
3488,403510973
3489,427029049
3490,384611707
3491,436063035
3492,426960053
3493,426125449
3494,421198003
3495,406317010
3496,422647946
3497,405539735
3498,406429389
3499,409011566
3500,446598890
3501,247989502
3502,411449454
3503,404028026
3504,409575769
3505,404534881
3506,406298560
3507,367570518
3508,410652083
3509,414800462
3510,419487362
3511,425487995
3512,413295753
3513,427033127
3514,402556402
3515,418289281
3516,429339409
3517,414408131
3518,409865477
3519,355470025
3520,419846189
3521,410374986
3522,341210600
3523,412587057
3524,391281590
3525,410540726
3526,414042162
3527,418506382
3528,428278428
3529,414462670
3530,420533914
3531,415380035
3532,424322504
3533,427791410
3534,416515788
3535,417358789
3536,409261530
3537,433015765
3538,421420142
3539,432451633
3540,408394357
3541,430296991
3542,409495720
3543,426744997
3544,411920733
3545,373585243
3546,426520118
3547,410633737
3548,420253994
3549,419364994
3550,427018718
3551,413437329
3552,260562197
3553,419147806
3554,430981465
3555,420763720
3556,433874022
3557,412282809
3558,427400610
3559,384181996
3560,411245766
3561,401282232
3562,430867232
3563,415400171
3564,420452941
3565,411308353
3566,428103556
3567,430299724
3568,413453005
3569,435620037
3570,433055731
3571,428228426
3572,360110854
3573,426708416
3574,421237381
3575,428753379
3576,419924856
3577,445964744
3578,428776977
3579,428414143
3580,399394612
3581,415455700
3582,426449671
3583,417964751
3584,407409013
3585,431022614
3586,427310972
3587,402375067
3588,422141911
3589,427361040
3590,412907542
3591,431011987
3592,424170843
3593,412182517
3594,411495618
3595,416388841
3596,427446709
3597,429125243
3598,421094427
3599,416460006
3600,418448492
3601,426869503
3602,427965623
3603,421471912
3604,298656885
3605,408498378
3606,426581710
3607,426123243
3608,409775836
3609,424304427
3610,380783303
3611,424744915
3612,432328324
3613,432466150
3614,417298425
3615,415712348
3616,414327165
3617,405132351
3618,410730726
3619,406674405
3620,410480914
3621,421380461
3622,426101993
3623,420540161
3624,431334517
3625,431790038
3626,234395462
3627,428063752
3628,339796213
3629,411957390
3630,417975883
3631,410699502
3632,400951424
3633,405246759
3634,408730424
3635,417062260
3636,426394727
3637,408235945
3638,419015029
3639,403245943
3640,151744259
3641,425986483
3642,421841966
3643,421339636
3644,395680040
3645,348372888
3646,416293947
3647,377093431
3648,420355021
3649,414822747
3650,413393514
3651,411375913
3652,416412577
3653,424522212
3654,407787338
3655,378800693
3656,399431686
3657,427476713
3658,411265666
3659,435252293
3660,423849212
3661,418918718
3662,429290605
3663,405883691
3664,418141927
3665,418688026
3666,412560598
3667,415748146
3668,429238667
3669,428573804
3670,409804099
3671,372006497
3672,416337566
3673,417137847
3674,425100962
3675,411671762
3676,405774574
3677,362910900
3678,413619465
3679,409288343
3680,415297469
3681,424640097
3682,346531660
3683,382963667
3684,421770270
3685,426256796
3686,388836636
3687,114360242
3688,375587164
3689,434210389
3690,415535127
3691,404073144
3692,416523529
3693,418821123
3694,423165696
3695,424205463
3696,416364363
3697,416618844
3698,433691707
3699,422025519
3700,419377484
3701,429819707
3702,400395009
3703,396554303
3704,423601432
3705,249432428
3706,321750746
3707,411011790
3708,430108703
3709,416171229
3710,420519461
3711,400626538
3712,401328823
3713,415503125
3714,425205086
3715,406218267
3716,428946736
3717,384802613
3718,420956411
3719,421894414
3720,422461387
3721,418352775
3722,376525502
3723,427385012
3724,421542362
3725,415331064
3726,414635168
3727,425981296
3728,426619212
3729,406829875
3730,427839270
3731,419814945
3732,420849159
3733,425576710
3734,405922241
3735,432076980
3736,425375608
3737,404267585
3738,415744587
3739,429213266
3740,424227943
3741,422428148
3742,403172697
3743,399895308
3744,421341245
3745,407745493
3746,420143299
3747,379791637
3748,407158202
3749,371853766
3750,420574431
3751,383380397
3752,320103957
3753,426760468
3754,426713347
3755,411933084
3756,281366094
3757,411457453
3758,409828458
3759,412309012
3760,324755969
3761,403003995
3762,431565995
3763,420551869
3764,408354725
3765,425042623
3766,428299564
3767,410475276
3768,434694115
3769,415608329
3770,425109456
3771,414148489
3772,410065924
3773,408539956
3774,415299739
3775,413897605
3776,425703187
3777,409281558
3778,427811507
3779,411637770
3780,420013786
3781,372492917
3782,258641066
3783,409288312
3784,405837655
3785,260567305
3786,405676500
3787,412888801
3788,347808034
3789,425954410
3790,408039716
3791,417405852
3792,421248523
3793,411180726
3794,424728906
3795,419179270
3796,394714210
3797,257995941
3798,421363586
3799,420243400
3800,420523546
3801,407612250
3802,429811033
3803,415033001
3804,424609093
3805,414204334
3806,416992519
3807,412799476
3808,419741962
3809,418425819
3810,424977448
3811,429106265
3812,405250983
3813,426067210
3814,422728259
3815,427974520
3816,427792944
3817,420169391
3818,410069580
3819,400299172
3820,412691353
3821,370515955
3822,412600214
3823,412444174
3824,422300280
3825,421561456
3826,413509770
3827,411871498
3828,393177279
3829,405515737
3830,423031365
3831,281723743
3832,376046265
3833,282338048
3834,375785012
3835,425964981
3836,344949176
3837,445393650
3838,431685614
3839,408076065
3840,428125657
3841,409804375
3842,420148912
3843,423637101
3844,419913214
3845,406807741
3846,422104796
3847,426888667
3848,391258597
3849,415499340
3850,416681445
3851,423448867
3852,407492418
3853,420938700
3854,412978743
3855,426440605
3856,407550441
3857,411266570
3858,431662587
3859,427682250
3860,411712291
3861,428617914
3862,422894280
3863,427380667
3864,393573345
3865,397996703
3866,371165417
3867,423444771
3868,427761520
3869,414468242
3870,415776994
3871,323997936
3872,430234898
3873,403624359
3874,427609573
3875,413384429
3876,424749992
3877,418645383
3878,391604309
3879,430335243
3880,404360770
3881,428076093
3882,364652283
3883,422946037
3884,419516033
3885,415775083
3886,409348015
3887,407682137
3888,405825937
3889,411328003
3890,418416840
3891,431246956
3892,409613810
3893,427892477
3894,415889110
3895,412979952
3896,416313487
3897,435568055
3898,422389018
3899,422178273
3900,428342501
3901,403648655
3902,431605288
3903,416203425
3904,428102432
3905,397872289
3906,364663775
3907,163601918
3908,386998328
3909,407327134
3910,413207831
3911,431543648
3912,403967292
3913,433832669
3914,427798141
3915,444032098
3916,404831481
3917,400216322
3918,413167775
3919,423269642
3920,259081343
3921,411487861
3922,415616886
3923,411723434
3924,431901175
3925,407610725
3926,408049298
3927,383850714
3928,372542217
3929,425040886
3930,412971930
3931,429630153
3932,432177018
3933,424249974
3934,380018655
3935,405995393
3936,426928827
3937,424605521
3938,397228210
3939,426505181
3940,412422099
3941,260587429
3942,360563938
3943,422813148
3944,425941063
3945,413884596
3946,423200907
3947,423891641
3948,415608237
3949,407107965
3950,424329934
3951,428892242
3952,432297550
3953,402015429
3954,425583999
3955,407195481
3956,424635526
3957,415977201
3958,433510292
3959,430792433
3960,419291084
3961,437377509
3962,412682506
3963,432035658
3964,411980105
3965,432644658
3966,418216107
3967,425627978
3968,318724767
3969,434796646
3970,408450360
3971,381321763
3972,428105624
3973,427690076
3974,422207598
3975,433526833
3976,417953337
3977,415629094
3978,427581506
3979,419483843
3980,417591999
3981,421432535
3982,263402701
3983,305402094
3984,415944634
3985,394877815
3986,411225909
3987,417438163
3988,430559781
3989,430911924
3990,397412616
3991,412442626
3992,430466026
3993,415008443
3994,430691437
3995,415587595
3996,428277936
3997,418194538
3998,435660847
3999,384093641
4000,413914550
4001,422690729
4002,424516851
4003,428984009
4004,419822283
4005,420986283
4006,384262640
4007,418780704
4008,429486083
4009,428116575
4010,416958738
4011,411773263
4012,413065058
4013,406779355
4014,410322438
4015,420585359
4016,432508391
4017,425251836
4018,412710755
4019,421633644
4020,423404377
4021,427177924
4022,418421049
4023,412463291
4024,371472951
4025,409744621
4026,420292669
4027,422104505
4028,419041964
4029,408358361
4030,382902308
4031,294955126
4032,424272712
4033,425560548
4034,409029947
4035,428176593
4036,409188641
4037,431097383
4038,406040451
4039,413951419
4040,413023732
4041,430064377
4042,411445063
4043,346338015
4044,260354516
4045,428305754
4046,414851040
4047,411985462
4048,421840978
4049,418901587
4050,420495391
4051,411407526
4052,324359754
4053,280354331
4054,409259982
4055,414520717
4056,409480007
4057,406439194
4058,417207482
4059,421749204
4060,317954062
4061,413825651
4062,421748720
4063,420183890
4064,443123410
4065,430923048
4066,421532641
4067,428051969
4068,384335408
4069,423162803
4070,425732396
4071,419699407
4072,428845646
4073,412999850
4074,279155466
4075,426863671
4076,421859573
4077,411726963
4078,402036754
4079,408186168
4080,429164950
4081,358992700
4082,391514276
4083,284187718
4084,404720122
4085,420720107
4086,375774878
4087,414914355
4088,403361039
4089,409013450
4090,409138543
4091,415926485
4092,403057572
4093,379297081
4094,422407485
4095,420422616
4096,406190322
4097,409406715
4098,407548972
4099,390921316
4100,426197589
4101,413046378
4102,361870501
4103,432273670
4104,408236580
4105,413946837
4106,432992315
4107,424298951
4108,420207307
4109,407608435
4110,418391059
4111,428343957
4112,422466125
4113,422462303
4114,425239588
4115,422031749
4116,413718835
4117,412951478
4118,422353550
4119,405083164
4120,419353060
4121,423513148
4122,405896295
4123,429697246
4124,418452327
4125,409025841
4126,405031451
4127,415445353
4128,413300973
4129,413146870
4130,405181717
4131,430009962
4132,424868948
4133,419250758
4134,413261558
4135,428031497
4136,415679620
4137,398360142
4138,428749104
